cantorId,genre,musicaNome,lyrics
0,david-bowie,Fly,"The televisions on and I'm walking throught the yard. How's this life that sweet when I'm crying in the car. Dying for the weekend. The kids are alright but they don't smell much. The sellup in the garage in the decks and the stuff. Dying for the weekend. The boys on a charge but his mother doesn't know. I never got around yet I tell it my soul. But we only make it crazy. We'll I'll be fine, I'm only screaming in my head. But I can fly, I close my eyes and I can fly. The televisions on and I'm walking throught the yard. How's this life that sweet when I'm crying in my car. Dying for the weekend. The kids are gonna get it in an all right way. Looking pretty though but I still want to say. (Do you really have to go?). Down in the backstreet the skinny get cries. Bad judge saturday another life line. Dying for the weekend. We'll I'll be fine, I'm only screaming in my head. But I can fly, I close my eyes and I can fly. When I can fly and fall to all the end and I can fly. I'll be fine, I'm only screaming in my head. I can fly, I close my eyes and I can fly"
0,david-bowie,Footstompin',"Everybody young and old. Learns how to rock 'n roll. Listen to something new. Everybody sure can do. Footstompin', footstompin', footstompin', footstompin'. (footstompin', footstompin', footstompin'). Footstompin' all of the time. Even just the other day. Taught it to my sister May. Red haired Mr Blue sure can do that stomping too. Footstompin', footstompin', footstompin', footstompin'. (footstompin', footstompin', footstompin'). Footstompin' all of the time. Hey turn. Wish I could shimmy like my sister Kate. Well she can shimmy like a jelly on a plate. All the girls are I can't do it. I can do it yeah ha. Oooh. Everybody in the neighbourhood. Knows I can shimmy, shimmy good. I won't be an angel so I ought to be. East going west, I go the west. Meet me at the dance hall. We're going to have a ball. Show cure all you want. Forlorn. Reborn. Footstompin', footstompin', footstompin', footstompin'. (footstompin', footstompin', footstompin'). Footstompin' all of the time."
0,david-bowie,Friday On My Mind,"Monday morning feels so bad (Friday's gone). Everybody seems to nag me. Coming Tuesday I feel better (ter ter ter ter ter ter now). Even my old man looks good (bah-oo). Wednesday just don't go (bah-oo). Thursday goes too slow (bah-oo). I've got Friday on my mind. (See my baby soon) Gonna have fun in the city (see my love in June). (Gee, my baby's good) and be with my girl she's so pretty (all I want to do). (I'm not crazy) She looks fine tonight (zoom zoom zoom zoom. zoom zoom zoom) She is out of sight to me (so divine). (Tonight) I spend my bread. (Tonight) I lose my head. (Tonight) I've got to get tonight. Monday I have Friday on my mind. Do the five day drag once more (Monday blues). Know of nothing else that bugs me. More than working for the rich men (poor man, beggar man, thief). Hey I'll change that scene one day (bah-oo). Today I might be mad (bah-oo). Tomorrow I'll be glad (bah-oo). 'Cos I'll have Friday on my mind. (See my baby soon) Gonna have fun in the city (real life loving you). (Gee, my baby's cool) Be with my girl, she's so pretty (all I want to do). (oo-oo-oo-oo-ooh) Gonna have fun, gonna have fun in the city (zoom zoom zoom zoom zoom). (oo-oo-oo-oo-ooh) a-be with my girl-a, be with my girl she's so pretty. (zoom zoom zoom zoom zoom). (Tonight) I spend my bread. (Tonight) I lose my head. (Tonight) I've got to get tonight. Monday I have Friday on my mind. (See my baby soon) Gonna have fun in the city (real life loving you). (Gee, my baby's cool) Be with my girl, she's so pretty (all I want to do). (oo-oo-oo-oo-ooh) Gonna have fun, gonna have fun in the city (zoom zoom zoom zoom zoom). (oo-oo-oo-oo-ooh) a-be with my girl-a, be with my girl she's so pretty. (zoom zoom zoom zoom zoom). (See my baby soon) Gonna have fun in the city (real life loving you). (Gee, my baby's cool) Be with my girl, she's so pretty (all I want to do). (oo-oo-oo-oo-ooh) Gonna have fun, gonna have fun in the city (zoom zoom zoom zoom zoom). (oo-oo-oo-oo-ooh) a-be with my girl-a, be with my girl she's so pretty."
0,david-bowie,Future Legend,"And in the death. As the last few corpses lay rotting on the slimy thoroughfare. The shutters lifted in inches in Temperance Building. High on Poacher's Hill. And red mutant eyes gaze down on Hunger City. No more big wheels. Fleas the size of rats sucked on rats the size of cats. And ten thousand peoploids split into small tribes. Coveting the highest of the sterile skyscrapers. Like packs of dogs assaulting the glass fronts of Love-Me Avenue. Ripping and rewrapping mink and shiny silver fox, now legwarmers. Family badge of sapphire and cracked emerald. Any day now."
0,david-bowie,Girl Loves Me,"Cheena so sound, so titty up this Malchick, say. Party up moodge, ninety vellocet round on Tuesday. Real bad dizzy snatch making all the homies mad, Thursday. Popo blind to the polly in the hole by Friday. Where the fuck did Monday go?. I'm go to this Giggenbach show. I'm sailin' in the chestnut tree. Who the fuck's gonna mess with me?. [Chorus]. Girl loves me. Hey cheena. Girl don't speak. Girl loves me. Hey cheena. Girl don't speak. [Verse 2]. Where the fuck did Monday go?. I'm go to this Giggenbach show. Where the fuck did Monday go?. Two viddy at the Cheena. Two [Disney?] with the Red Rock. Yippie loving little zipshot. Professor wanshot yarbles. Snatch her weapons rush off. Splitter ded from his deng deng. Viddy viddy at the Cheena. [Chorus]. Girl loves me. Hey cheena. Girl don't speak. Girl loves me. Hey cheena. Girl don't speak. Girl loves me. Hey cheena. Girl don't speak. Where the fuck did Monday go?. Where the fuck did Monday go?. Where the fuck did Monday go?. Girl loves me. Hey cheena. Girl don't speak. Girl loves me. Hey cheena. Girl don't speak. Where the fuck did Monday go?. Where the fuck did Monday go?"
0,david-bowie,Girls,"Girls. They come and they go. They kiss. Come and they go. Like breeze. Brushing my cheek. Like pain. Like the tears on my face. Girls. They come and they go. Like spirits. They vanish at dawn. My heart. Suspended in time. Like you. Vanish like tears in the rain. Girls. They take their loves away. Like spirits. Living so far away. Girls. Pretending to break down and cry. Girls. Whispering wind. What are they giving away. We used to be so happy. Remember, remember. So happy. I never knew. How lonely. How lonely. How lonely I could feel. Girls. They come and they go. They kiss. They come and they go. Like spirits. Brushing my cheek. Like pain. Like the tears on my face. Girls. They take their loves away. Like spirits. Living so far away. Girls. Pretending to break down and cry. Girls. Whispering wind. What are they giving away. We used to be so happy. Remember, remember. So happy. I never knew. How lonely. How lonely. How lonely I could feel. Girls"
0,david-bowie,Glad I've Got Nobody,"Well, I'm glad I've got nobody. Yes, I'm glad I've got nobody. Oh, I'm glad I've got nobody. To be loved by me. All the world couldn't take your place. Another girl another face. Wouldn't be the type of thing. Know I've found it out and see. Another girl standing next to me. Oh no, just you. Oh no, just you. Well, I couldn't find another you. Everywhere I go I see your name. I couldn't find another you. Everywhere I go it's just the same. And I'm glad I've got nobody. Oh, I'm glad I've got nobody. Yes I'm glad I've got nobody. Well, I'm glad I've got nobody. Oh, I'm glad I've got nobody. And I'm glad I've got nobody. To be loved by me. All the world couldn't take your place. Another girl another face. Wouldn't be the type of thing. Know I've found it out and see. Another girl standing next to me. Oh no, just you. Oh no, just you. Well I couldn't find another you. Everywhere I go I see your name. Well I couldn't find another you. Everywhere I go it's just the same. And I'm glad I've got nobody. Yes, I'm glad I've got nobody."
0,david-bowie,Glass Spider,"Up until one century ago there lived,. In the Zi Duang provence of eastern country. A glass-like spider.. Having devoured its prey it would drape the skeletons over its web,. In weeks creating a macabre. Shrine of remains. Its web was also unique in that it had many layers,. Like floors in a buuilding. At the top of this palace-like place, assembled with almost apparent. Care, were tiny, shining objects, glass, beads, dew-drops.. One could almost call it an altar.. When the breeze blew thru this construction,. It produced sounds of wailing, crying.. Tiny wails, tiny cries.. The baby spiders would get scared and search frantically. For their mother.. But the Glass Spider would have long gone, having known that the babies. Would survive someone on their own.. Oh-The Glass Spider had blue eyes almost like-a human's.. They shed tears at the wintered turn of the centuries.. Don't you hear this wasted cry, Life is over you. (Mummy come back 'cause the water's all gone). But you've seen who's in heaven. Is there anyone in hell. (Mummy come back 'cause it's dark now). Take care, take care.. (Mummy come back 'cause the water's all gone). Somewhere she glows divine. Somewhere she wakes alone.. But you, you've promise in your lovin' eye. God it's dark now.. Jah Jah Jah Jah Jah. Jah Jah Jah Jah Jah. Gone, Gone the water's all gone. Mummy come back 'cause the water's all gone. Stay low on the ground, fire can drive you, savage and afraid. Spitting the dawn, come come come along before the animals awake. Run, run, we've been moving all night, rivers to the left.. If your mother don't love you then the riverbed might. Gone, gone, the water's all gone. Mummy come back 'cause the water's all gone. Jah Jah Jah Jah Jah. Jah Jah Jah Jah Jah. Gone gone the water's all gone. Mummy come back 'cause the water's all gone"
0,david-bowie,God Knows I'm Good,"I was walking through the counters of a national concern. And a cash machine was spitting by my shoulder. And I saw the multitude of faces, honest, rich and clean. As the merchandise exchanged and money roared. And a woman hot with worry slyly slipped a tin of stewing steak. Into the paper bag at her side. And her face was white with fear in case her actions. were observed. So she closed her eyes to keep her conscience blind. Crying. God knows I'm good. God knows I'm good. God knows I'm good. God may look the other way today. God knows I'm good. God knows I'm good. God knows I'm good. God may look the other way today. Then she moved toward the exit clutching tightly at her paper bag. Perspiration trickled down her forehead. And her heart it leapt inside her as the hand laid on her shoulder. She was led away bewildered and amazed. Through her deafened ears the cash machines were shrieking on the counter. As her escort asked her softly for her name. And a crowd of honest people rushed to help a tired old lady. Who had fainted to the whirling wooden floor. Crying. God knows I'm good. God knows I'm good. God knows I'm good. Surely God won't look the other way. God knows I'm good. God knows I'm good. God knows I'm good. Surely God won't look the other way."
0,david-bowie,God Only Knows,I may not always love you. But as long as there are stars above you. You'll never need to doubt it. I'll make you so sure about it. God only knows what I'd be without you. If you should ever leave me. My life would still go on believe me. The world could show nothing to me. So what good would living do me. God only knows what I'd be without you
0,david-bowie,Golden Years,"Golden years, gold whop whop whop. Golden years, gold whop whop whop. Golden years, gold whop whop whop. Don't let me hear you say life's taking you nowhere, angel. Come get up my baby. Look at that sky, life's begun. Nights are warm and the days are young. Come get up my baby. There's my baby, lost that's all. Once I'm begging you save her little soul. Golden years, gold whop whop whop. Come get up my baby. Last night they loved you, opening doors and pulling some strings, angel. Come get up my baby. In walked luck and you looked in time. Never look back, walk tall, act fine. Come get up my baby. I'll stick with you baby for a thousand years. Nothing's gonna touch you in these golden years, gold. Golden years, gold whop whop whop. Come get up my baby. Some of these days, and it won't be long. Gonna drive back down where you once belonged. In the back of a dream car twenty foot long. Don't cry my sweet, don't break my heart. Doing all right, but you gotta get smart. Wish upon, wish upon, day upon day, I believe oh lord. I believe all the way. Come get up my baby. Run for the shadows, run for the shadows. Run for the shadows in these golden years. There's my baby, lost that's all. Once I'm begging you save her little soul. Golden years, gold whop whop whop. Come get up my baby. Don't let me hear you say life's taking you nowhere, angel. Come get up my baby. Run for the shadows, run for the shadows. Run for the shadows in these golden years. I'll stick with you baby for a thousand years. Nothing's gonna touch you in these golden years, gold. Golden years, gold whop whop whop (11 times)."
0,david-bowie,Good Morning Girl,"Hey, hey, good morning girl. Hey, hey, good morning girl. Hey, hey, good morning girl. But I can't pass this time of day. Cause I'm on my way to rest my head. And I've lost the mind that I used to have. And I don't have a dime to spare. Hey, hey, good morning girl. Hey, hey, good morning girl. Hey, hey, good morning girl. But I can't pass this time of day. So go tell the man that collects the dues. That you saw a guy without any shoes. Who would do the job if he was built that way. Hey, hey, good morning girl. Hey, hey, good morning girl. Hey, hey, good morning girl. But I can't pass this time of day, no. I can't pass this time of day. Cause I'm on my way to rest my head. And I've lost the mind that I used to have. I don't have a dime to spare. Hey, hey, good morning girl. Hey, hey, good morning girl. Hey, hey, good morning girl. But I can't pass this time of day. So go tell the man that collects the dues. That you saw a guy without any shoes. Who would do the job if he was built that way. Hey, hey, good morning girl. Hey, hey, good morning girl. Hey, hey, good morning girl. But I can't pass this time of day, no. I can't pass this time of day."
0,david-bowie,Goodbye Mr. Ed,The ghost of Manhattoes. Shrieking as they fall. From AT&T. Someone sees it all. Goodbye Mr. Ed. Andy's skull enshrined. In a shopping mall near Queens. Someone sees it all. Icarus takes his pratfall. Bruegel on his head. Goodbye Mr. Ed. Four and twenty black kids. Some of them are blind. Someone sees it all. Tolerance of violence. By the fellows with no heads. Goodbye Mr. Ed. Some things are so big. They make no sense. Histories so small. People are so dense. Someone sees it al. Goodbye Mr. Ed. Some things are so big. They make no sense. Histories so small. People are so dense. Someone sees it al. Goodbye Mr. Ed. Never mind the Pistols. They laid the Golem eggs. Others came to hatch them. Outside the pale. Someone sees it all
0,david-bowie,Growin' Up,"Well I stood stone like at midnight. Suspended in my masquerade. I combed my hair till it was just right. And commanded the night brigade. I was open to pain and crossed by the rain. And I walked on a crooked crutch. I strolled all alone through a fallout zone. Came out with my soul untouched. I hid in the clouded wrath of the crowd. But when they said 'Sit down' I stood up. Ooh-ohh ooh hoo growin' up. The flag of piracy flew from my mast. My sails were set wing to wing. I had a jukebox graduate for first mate. She couldn't sail but she sure could sing. I pushed the B-52 and bombed em with the blues. With my gear set stubborn on standing. I broke all the rules, strafed my old high school. Never once gave thought to landing, no. I hid in the clouded wrath of the crowd. But when they said Come down I threw up. Ooh-ooh growin' up. I took month-long vacations in the stratosphere. And you know it's really hard to hold your breath. And I swear I lost everything I ever loved or feared. I was the cosmic kid in full costume dress. Well my feet finally took root in the earth. But I got me a nice little place in the stars. And I swear I found the key to the universe. In the engine of an old parked car. I hid in the mother breast of the crowd. But when they said move down I moved up. Ooh ooh ooh, don't you know that I'm growin' up."
0,david-bowie,Gunman,"Gunamn, my sort of star, we put you there. You're all of us now, you're all over town. an wrappers and cans, you're bigger then life. You're braver than dad. You're a gunman, holding your own. You're a gunman, never alone. Gunamn, leader of packs, shadow of death. Killer in chic, never betrayed, friend of our kids. You're a gunman, holding your own. You're a gunamn, never alone. Gunman . . gunman . . trader in arms. Kids on the street, buying your charms. Gunman, my sort of star, we put you there. You're all of us now, you're all over town. On wrappers and cans, you're bigger than life. You're braver than dad. You're a gunman, holding your own. You're a gunman, you're never alone. Gunman . . gunamn. Gunman, my sort of star, we're bleeding for you, we put you there. what would you give, your all of us now, we're burning for you. You're all over our town, gunman, you're on rappers and cans. You're bigger than life and we're dying for you and you're braver than dad, gunman. .. You're woman are dogs. But they're braver than you. We're bleeding for you. what would you give. We're burning for you, gunman. We invented you, now we've gotta live with you, you're more solid. Than a rock, a rock of cocaine or crack or ice or death."
0,david-bowie,Hallo Spaceboy,"Spaceboy, you're sleepy no. Your silhouette is so stationary. You're released but your custody calls. And I want to be free. Don't you want to be free. Do you like girls or boys. It's confusing these days. But Moondust will cover you. Cover you. This chaos is Killing me. So bye bye love. Yeah bye bye love. Bye bye love. Yeah bye bye love. This chaos is killing me. Hallo spaceboy. You're sleepy now. You're silhouette. So stationary. You're released but your custody calls. And I want to be free. Don't you want to be free. Do you like girls or boys. It's confusing these days. But Moondust will cover you. Cover you. And the chaos is killing me. Yeah bye bye love. So bye bye love. Yeah bye bye love. So bye bye love. This chaos is killing me. Moondust. will cover you. This chaos is killing me. Moondust. Will cover you. Yeah bye bye love. Moondust. Will cover you. Bye bye love. Moondust. Will cover you. Good time love. Moondust. Moondust. Will cover you. Sweet sweet love. Moondust. Moondust. Will cover you. Bye bye spaceboy. Moondust. Moondust. Will cover you. Bye bye love. Moondust. Moondust. Will cover you. Moondust will cover you. Moondust. Moondust will cover you. Moondust. Cover you. Moondust will cover you. Moondust. Cover you. Moondust will cover you. Moondust. Cover you."
0,david-bowie,Hammerhead,"I should never call her. Heartbreakers, never kill. But she's been New Zealand on another trip. Have you felt like Dixon. And Ray, and Ali. Hit me. Hit me baby. On the camera. Take me in. I'm going down. Hit me baby. You win. Your the very tough with a long past. Your a hammerhead. Sweet thing. Goldwyn drive. Keep it all stuck on here. She's all black or white. Don't tell her where I'm livin'. Hit me. Hit me baby. She got me ruined. She's a bore. She fell apart. Oh, oh, ooh. She's so fabulous. Just like Cher. It was life at the top. You would be I. She's a hammerhead. Sweet thing. She's a hammerhead. I mention her hammerhead. oh, oh, ooh. Hit me. Hit me baby. She's a hammerhead. Sweet thing. Hit me. Hit me baby. Drop my folly into the night. Enter the dragon. oh, oh, ooh. She's so fabulous. Just like Cher. It was life at the top. It would be I. She's a hammerhead. Sweet thing. She's a hammerhead. Mention her hammerhead."
0,david-bowie,Hang On To Yourself,"1,2. Well she's a tongue twisting storm, she will come to the show tonight. Praying to the light machine. She wants my honey not my money she's a funky-thigh collector. Layin' on 'lectric dreams. So come on, come on, we've really got a good thing going. Well come on, well come on, if you think we're gonna make it. You better hang on to yourself. We can't dance, we don't talk much, we just ball and play. But then we move like tigers on vaseline. Well the bitter comes out better on a stolen guitar. You're the blessed, we're the spiders from Mars. So come on, come on, we've really got a good thing going. Well come on, well come on, if you think we're gonna make it. You better hang on to yourself. Come on. Ho. So come on, come on, we've really got a good thing going. Well come on, well come on, if you think we're gonna make it. You better hang on to yourself. Come on, come on, we've really got a good thing going. Well come on, well come on, if you think we're gonna make it. You better hang on to yourself. Come on, ah, come on, ah. Come on, ah, come on, ah. Come on, ah, come on, ah. Come on, ah, come on, ah. Come on, ah, come on, ah. Come on, ah, come on, ah. Come on, ah, come on, ah. Come on, ah, come on, ah. Come on, ah, come on, ah. Come on, ah, come on, ah. Come on, ah, come on, ah."
0,david-bowie,Hang On To Yourself (Arnold Corns Version),"Thought we had a good thing going, and you know and Mama had a thing on. My baby got out last monday and me I'm on a radio show. So come on, come on, we've really got a good thing going. Come on, Come on, if you think we're gonna make it. You better hang on to yourself. My Father had a good thing going, and you know Mother had a thing on the street. My baby got out last monday and me I'm on a radio show. So come on, so come on, we've really got a good thing going. Well come on, well come on, if you think we're gonna make it. You better hang on to yourself. Well come on, come on, we've really got a good thing going. Come on, come on, if you think we're gonna make it. You better hang on to yourself. Well come on, come on, we've really got a good thing going. Well come on, well come on, if you think we're gonna make it. You better hang on to yourself. Ah, Alright, Alright, Come on, He, Come on. He, Come on, He, Come on, He, Come on, He. Come on, He, Come on, He, Come on, He,. Come on, He, Come on, He, Come on, He,. Come on, He, Come on, He, Come on, He,. Come on, Come on, Come on, He, Come on,. He, Come on, He, Come on, Come on, Come."
0,david-bowie,Heat,"Then we saw mission is dark. Trapped between the rocks. Blocking the waterfall. The songs of dust. The world would end. And night was always falling. The peacock in the snow. And I tell myself, I don't know who I am. And I tell myself, I don't know who I am. My father ran the prison. My father ran the prison. I can only love you by hating him more. That's not the truth, it's too big a word. He believed that love is theft. Love and war, the theft of love. And I tell myself, I don't know who I am. And I tell myself, I don't know who I am. My father ran the prison. My father ran the prison. But I am a seer, I am a liar. I am a seer, but I am a liar. My father ran the prison. My father ran the prison"
0,david-bowie,Heathen (The Rays),"Steel on the skyline. Sky made of glass. Made for a real world. All things must pass. Oo-o. Waiting for something. Looking for someone. Is there no reason?. Have I stared too long?. Oo-o, Oo-o. You say you'll leave me. And when the sun is low. And the rays high. I can see it now. I can feel it die"
0,david-bowie,Heaven's In Here,Baby I dream between the blade and the tongue. Of the rose on your cheek the wounded and dumb. We stumble and fall we stumble and fall. Skin on skin but there's heaven in. Heaven's in here. Heaven's in her. Among the twilight and star. Like a rocket to mars. Heaven in here. The first and the last are telling it all. Telling you loud but selling it small. I'm taking a swing at this shadow of mine. Crucifix hangs an' my heart's in my mouth. But it's here. Heaven's in here. Heaven's in her. Among the twilight and stars. Like a rocket to mars. Heaven's in here. Feeling it wanting. mm mm m. Heaven in. Heaven lies between your marbled thighs. The rustle of your falling gown. We stumble and fall like tragedy falls. We stumble and twirl there's heaven in here. We stumble and fall uncertain we fall. There's flesh on flesh but there's heaven in. Heaven's in here. Heaven's in here. Heaven's in here. Among the twilight and stars. Like a rocket to mars. Heaven's in here. You'll dance to my tongue. We'll dance on the sun. We're the twilight and stars. And there's heaven in here.
0,david-bowie,Helden (Heroes versão em alemão),"Du. Koenntest du schwimmen. Wie delphine. Delphine es tun. Niemand gibt uns eine chance. Doch wir koennen siegen. Fuer immer und immer. Und wir sind dann helden. Fuer einen tag. Ich. Ich bin dann koenig. Und du. Du koenigin. Obwohl sie. Unschlagbar scheinen. Werden wir helden. Fur einen tag. Wir sind dann wir. An diesem tag. Ich. Ich glaubbte zu traeumen (zu traeumen). Die mauer. Im ruecken war kalt (so kalt). Schuesse reissen die luft (reissen die luft). Doch wir kuessen. Als ob nichts geschieht (nichts geschieht). Und die scham fiel auf ihre seite. O, wir koennen sie schlagen. Fuer alle zeiten. Dann sind wir helden. Nur diesen tag. Dann sind wir helden. Dann sind wir helden. Dann sind wir helden. Nur diesen tag. Dann sind wir helden. We're nothing. And nothing will help us. Maybe we're lying. Then you better not stay. But we could be safer. Just for one day. Oh oh oh oh"
0,david-bowie,Here Comes The Night,"Ohhhhh... here it comes. Here comes the night. Yeah, here comes the night. Oh, yeah (here comes the night). I can see right out my window walking down the street my girl. With another guy. His arms around her like it used to be with me. Oh it makes me want to die. Yeah, here it comes. Here comes the night. Yeah, (here comes the night) here comes the night. Yeah... (here comes the night). There they go, funny how they look so good together. Wonder what is wrong with me. Why can't I accept the fact she's chosen him. And simply let them be?. Here it comes. Here comes the night. Here comes the night. Yeah... (here comes the night). Oh she's with him they're turning down the lights. Now he's holding her the way I used to do. I can see her closing her eyes and telling him lies. Exactly like she told me too. Oh, here it comes. Here comes the night. Oh, he here comes the night. Yeah... (here comes the night). Here, here it comes the. Here, here it comes the. Here comes the night yaeh. Lonely, lonely night. Lonely, lonely night. Oh oo ho here comes the night."
0,david-bowie,"Here Today, Gone Tomorrow","You're like a sailor with a girl on every shore. Stay with them now for they won't see you no more. Like a gypsy forever on the run. Stay for a while, while you look for a whore. Like that sailor leaves, come back again. Stay for a while, and they won't see you again. Like that gypsy caravan forever on the run. You stay for a while, then you pick up and go. That's how you show your love for me. That's how you show your love for me. You're like. Here today, gone tomorrow. Each time you call, you leave a little sorrow. You're like. Here today, gone tomorrow. Each time you call, you leave a little sorrow. You're like that big, big star, he's tore the town apart. Givin' everyone to console their aching heart. Like that snow that fell, looks so wrong and out of place. Stay for a while, then you leave without a trace. That's 'xactly like that star, he tore the town apart. Leave everyone to console their aching heart. Like that snow that fell, looks so wrong and out of place. Stay for a while, leave without a trace. That's how you show your love for me. That's how you show your love for me. Here today, gone tomorrow. Each time you call, you leave a little sorrow. You're like. Here today, gone tomorrow. Each time you stay, you leave a little sorrow. Oooh-huh Oh-ho. Here today, gone tomorrow. Hmmm yeah. Your like. Here today, gone tomorrow. Each time I call, you leave a little sorrow. Here today, gone tomorrow. Each time I call, you leave a little sorrow Yeah. Here today, here today but gone tomorrow."
0,david-bowie,Heroes,"I, I will be king. And you, you will be queen. Though nothing will drive them away. We can beat them, just for one day. We can be Heroes, just for one day. And you, you can be mean. And I, I'll drink all the time. 'Cause we're lovers, and that is a fact. Yes we're lovers, and that is that. Though nothing, will keep us together. We could steal time,. just for one day. We can be Heroes, for ever and ever. What d'you say?. I, I wish you could swim. Like the dolphins, like dolphins can swim. Though nothing, nothing will keep us together. We can beat them, for ever and ever. Oh we can be Heroes, just for one day. I, I will be king. And you, you will be queen. Though nothing will drive us away. We can be Heroes, just for one day. We can be us, just for one day. I, I can remember (I remember). Standing, by the wall (by the wall). And the guns, shot above our heads. (over our heads). And we kissed, as though nothing could fall. (nothing could fall). And the shame, was on the other side. Oh we can beat them, for ever and ever. Then we could be Heroes, just for one day. We can be Heroes. We can be Heroes. We can be Heroes. Just for one day. We can be Heroes. We're nothing, and nothing will help us. Maybe we're lying,. then you better not stay. But we could be safer, just for one day. Oh-oh-oh-ohh, oh-oh-oh-ohh, just for one day"
0,david-bowie,Heroes (single Version),"I, I wish I could swim. Like dolphins, like dolphins can swim. Though nothing, nothing will keep us together. We can beat them forever and ever. Oh we can be heroes. Just for one day. I, I will be king. And you, you will be queen. Though nothing will drive them away. We can be heroes, just for one day. We can be us, just for one day. I, I can remember (I remember). Standing by wall (by the wall). And the guns shot above our heads (over our heads). And we kissed, as though nothing could fall (nothing could fall). And the shame was on the other side. Oh, we can beat them forever and ever. Then we could be heroes, just for one day. We can be heroes. We can be heroes. We can be heroes. Just for one day. We can be heroes"
0,david-bowie,Holy Holy,"Listen Lady, let me lie low, lie low with you. To be lie-high-high-high-high-high, my! Oh my!. Slowly, we get too good and too holy. Helping one another, just a righteous brother. Night time, get me back in the night time. I don't want to be angel, just a little bit evil. I feel the devil in me. Holy, holy. Hold on to anyone, hold on to anyone. But just let me be. Holy, holy. Hold on to anyone, hold on to anyone. Let go of me. Listen Lady, let me lie low, lie low with you. To be a lie-high-high-high-high-high, my! Oh my!. Holy, holy. Hold on to anyone, hold on to anyone. But just let me be. Holy, holy. Hold on to anyone, hold on to anyone."
0,david-bowie,How Does The Grass Grow?,There's a graveyard by the station. Where the girls wear nylon skirts and. Sandals from Hungary. The boys ride their Riga 1's. Upon the little hill. Such sadness and grief. The trees die standing. That's where we made our trysts. And struggled with our guns. Would you still love me. If the clocks could go backwards. The girls would fill with blood and. The grass would be green again. Remember the dead. They were so great. Some of them. Ya ya ya ya ya ya ya ya ya ya. Ya ya ya ya ya ya. How does the grass grow. Blood blood blood. Ya ya ya ya ya ya ya ya ya ya. Ya ya ya ya ya ya. Where do the boys lie. Mud mud mud. How does the grass grow. Blood blood blood. But I lived a blind life. A white face in prison. But you made a life out of nothing. Now I ride my black horse. I miss you. More than you'll ever ever know. Waiting with my red eyes. And my stone heart. Ya ya ya ya ya ya ya ya ya ya. Ya ya ya ya ya ya. How does the grass grow. Blood blood blood. Ya ya ya ya ya ya ya ya ya ya. Ya ya ya ya ya ya. Where do the boys lie. Mud mud mud. How does the grass grow. Blood blood blood. I gaze in defeat. At the stars in the night. The light in my life burnt away. There will be no tomorrow. Then you sigh in your sleep. And meaning returns with the day. Ya ya ya ya ya ya ya ya ya ya. Ya ya ya ya ya ya. Where do the boys lie. Mud mud mud. How does the grass grow. Blood blood blood
0,david-bowie,How Lucky You Are,"When you speak you speak to me. When you sleep you sleep by me. When you wake you wake with me. When you walk you follow two steps behind in life. Shadows stalking, ever grasping sinking for a need. It wasn't love it was the fix of never wanting me. Now I'm gone, you're tossing and you turning in your sleep. That's the name of the game, of the game, of the game. Cry, Miss Peculiar. You'll cry all the more, now I'm gone. I was the monkey on your back. Take a look at how lucky you are. When you speak you speak to me. When you sleep you sleep by me. When you wake you wake with me. When you walk you follow two steps behind. Cry, cry, Miss Peculiar. You'll cry all the more, now I'm gone. I was the monkey on your back. Take a look at how lucky you are. Some days are heaven, I will not deny. Probing the daylight cascading the skyline. Tripping and diving and losing it all. Back came the night time living for more. Cry, cry, Miss Peculiar. You'll cry all the more, now that I'm gone. I was the devil monkey on your back. Take a look at how lucky you are. When you speak you speak to me. When you sleep you sleep by me. When you wake you wake with me. When you walk you follow two steps behind."
0,david-bowie,I Am With Name,"I am with name, I am with name,. I am Ramona A Stone. A night filled female. Good timing drone. I am with name. I am with name. I am with name. I am with name. I am Ramona A Stone. She should say. Twitch & stream. It'll end in chrome. Night of the female good time drone. I am with name. I am Ramona A Stone. And she should say. I am with name. I am Ramona A Stone. Feel anxiety decending. I am with name I am with name. I am Ramona A Stone. I am with name. Night fear female good time drone. I am with name I am Ramona A Stone. Anxiety decending."
0,david-bowie,I Can't Explain,"New feeling inside. It's a hot certain kind. I feel hot and cold. Down my soul, baby. I can't explain. Going out of my mind. Dizzy in the head, and I'm feeling blue. Things you say well maybe they're true. I get funny dreams again and again. Knows what it means, but. Can't explain. I think it's love. Say it to you. When I feel blue. I can't explain, no, I can't explain. You know I can't explain. I'm going out of my mind. Well I'm a worried guy."
0,david-bowie,I Can't Give Everything Away,[Verse 1]. I know something is very wrong. The post returns for prodigal songs. With blackout harks with flowered muse. With skull designs upon my shoes. [Chorus]. I can't give everything. I can't give everything. Away. I can't give everything. Away. [Verse 2]. Seeing more and feeling less. Saying no but meaning yes. This is all I ever meant. That's the message that I sent. [Chorus]. I can't give everything. I can't give everything. Away. I can't give everything. Away. I can't give everything. I can't give everything. Away. I can't give everything. Away. [Bridge]. I know something is very wrong. The post returns for prodigal songs. The blackout harks with flowered muse. With skull designs upon my shoes. [Chorus]. I can't give everything. I can't give everything. Away. I can't give everything. Away. I can't give everything. I can't give everything. Away. I can't give everything. Away
